TIME,NE,SE,SW,NW,Quat.x,Quat.y,Quat.z,Quat.w
0,0.463542,1,1,0,0.603207,0.114508,0.580695,-0.534624
0,0.435937,1,1,0,0.589662,0.230779,0.656482,-0.409965
0,0.437083,1,1,0,0.497614,0.437822,0.738181,-0.125624
0,0.460833,1,1,0,0.286321,0.616495,0.691176,0.245416
0,0.484792,1,1,0,-0.035759,0.654625,0.431905,0.619391
0,0.514583,1,1,0,-0.090659,0.639350,0.372631,0.666452
0,0.516875,1,1,0,0.471822,-0.323147,0.164177,-0.803745
0,0.519687,1,1,0,0.560976,-0.146108,0.356895,-0.732519
0,0.490104,1,1,0,0.580938,-0.084442,0.415861,-0.694579
0,0.460521,1,1,0,0.595665,0.220195,0.649389,-0.418320
0,0.431146,1,1,0,0.427779,0.519237,0.739530,0.022232
0,0.455937,1,1,0,0.180022,0.653770,0.625167,0.386449
0,0.480625,1,1,0,0.068356,0.667215,0.535252,0.513475
0,0.505729,1,1,0,0.262496,-0.553603,-0.165326,-0.772843
0,0.508958,1,1,0,0.447063,-0.366513,0.114856,-0.807843
0,0.485417,1,1,0,0.570879,-0.127552,0.377302,-0.717963
0,0.455208,1,1,0,0.608805,0.124892,0.587842,-0.517881
0,0.425312,1,1,0,0.608805,0.124892,0.587842,-0.517881
0,0.42625,1,1,0,0.403609,0.541732,0.734520,0.064084
0,0.427292,1,1,0,0.403609,0.541732,0.734520,0.064084
0,0.453958,1,1,0,0.085516,0.668457,0.551316,0.491836
0,0.480521,1,1,0,0.144655,-0.624908,-0.317454,-0.698418
0,0.484583,1,1,0,0.254088,-0.563946,-0.181093,-0.764597
0,0.488438,1,1,0,0.444297,-0.377262,0.103875,-0.805905
0,0.463646,1,1,0,0.611403,0.123005,0.586494,-0.516798
0,0.433021,1,1,0,0.605552,0.185477,0.627895,-0.452386
0,0.433542,1,1,0,0.550328,0.360097,0.715059,-0.236981
0,0.445625,1,1,0,0.299074,0.611069,0.696302,0.228722
0,0.471042,1,1,0,-0.047423,0.657123,0.428050,0.618639
0,0.503229,1,1,0,0.274817,-0.552539,-0.159296,-0.770585
0,0.507188,1,1,0,0.464074,-0.356722,0.130447,-0.800230
0,0.483229,1,1,0,0.534917,-0.235842,0.269822,-0.765140
0,0.451771,1,1,0,0.611339,0.154939,0.608239,-0.481979
0,0.420104,1,1,0,0.611339,0.154939,0.608239,-0.481979
0,0.420833,1,1,0,0.367890,0.570990,0.723178,0.125062
0,0.421875,1,1,0,0.145598,0.663486,0.600750,0.421530
0,0.452917,1,1,0,-0.035391,0.662072,0.441560,0.604510
0,0.458333,1,1,0,-0.095510,0.647250,0.378758,0.654589
0,0.463021,1,1,0,0.372059,-0.473279,-0.023946,-0.798127
0,0.467917,1,1,0,0.602191,-0.044360,0.457006,-0.653103
0,0.444375,1,1,0,0.612317,0.022994,0.512838,-0.601279
0,0.415208,1,1,0,0.497650,0.447854,0.735485,-0.104082
0,0.416042,1,1,0,0.456936,0.495467,0.738362,-0.023302
0,0.44,1,1,0,0.193264,0.652745,0.634518,0.366006
0,0.464062,1,1,0,0.173636,-0.618331,-0.293660,-0.708012
0,0.495729,1,1,0,0.173636,-0.618331,-0.293660,-0.708012
0,0.500417,1,1,0,0.391806,-0.457253,0.000668,-0.798378
0,0.504792,1,1,0,0.597119,-0.083824,0.422255,-0.676848
0,0.482708,1,1,0,0.618715,0.120263,0.584594,-0.510860
0,0.452708,1,1,0,0.578029,0.311331,0.693600,-0.296436
0,0.451042,1,1,0,0.434086,0.519439,0.735578,0.026026
0,0.473542,1,1,0,0.215925,0.645126,0.648722,0.341098
0,0.496146,1,1,0,-0.034430,0.662442,0.446601,0.600444
0,0.529167,1,1,0,0.276406,-0.561499,-0.168183,-0.761599
0,0.533542,1,1,0,0.575025,-0.164335,0.348636,-0.721660
0,0.512083,1,1,0,0.611832,-0.025943,0.473779,-0.632868
0,0.479896,1,1,0,0.615380,0.179337,0.623248,-0.448004
0,0.454896,1,1,0,0.332302,0.594404,0.707051,0.190624
0,0.462396,1,1,0,0.274495,0.623310,0.680821,0.269483
0,0.493854,1,1,0,0.087473,0.668807,0.556258,0.485411
0,0.52625,1,1,0,0.167795,-0.624425,-0.304786,-0.699317
0,0.531042,1,1,0,0.555977,-0.218612,0.296770,-0.745001
0,0.535312,1,1,0,0.623037,0.061472,0.543902,-0.558764
0,0.503542,1,1,0,0.575849,0.326156,0.698820,-0.271424
0,0.497604,1,1,0,0.467715,0.489418,0.735645,-0.023221
0,0.51875,1,1,0,0.188088,0.651880,0.629335,0.378963
0,0.539896,1,1,0,-0.073442,0.654035,0.410295,0.631270
0,0.564583,1,1,0,0.319586,-0.534014,-0.117504,-0.773878
0,0.568438,1,1,0,0.511329,-0.313203,0.193118,-0.776629
0,0.548438,1,1,0,0.546647,-0.247239,0.267098,-0.754128
0,0.515833,1,1,0,0.614504,-0.036826,0.467663,-0.634287
0,0.483125,1,1,0,0.479613,0.476965,0.735032,-0.046948
0,0.455208,1,1,0,0.432682,0.524043,0.732617,0.037925
0,0.478021,1,1,0,0.264245,0.628983,0.673338,0.284906
0,0.500313,1,1,0,0.254682,-0.582127,-0.203128,-0.744986
0,0.534896,1,1,0,0.254682,-0.582127,-0.203128,-0.744986
0,0.513125,1,1,0,0.599178,-0.112368,0.403326,-0.682413
0,0.49125,1,1,0,0.599178,-0.112368,0.403326,-0.682413
0,0.458021,1,1,0,0.519248,0.427942,0.728963,-0.125936
0,0.425625,1,1,0,0.519248,0.427942,0.728963,-0.125936
0,0.44875,1,1,0,0.256855,0.633241,0.668469,0.293565
0,0.472292,1,1,0,0.059516,0.672605,0.531573,0.511361
0,0.506458,1,1,0,0.206323,-0.611499,-0.262549,-0.717334
0,0.512396,1,1,0,0.434326,-0.429303,0.053318,-0.790074
0,0.495625,1,1,0,0.626688,0.127678,0.592673,-0.489590
0,0.461875,1,1,0,0.543972,0.392549,0.720417,-0.176062
0,0.458542,1,1,0,0.504977,0.449113,0.731515,-0.090456
0,0.480938,1,1,0,0.228713,0.643580,0.651663,0.329895
0,0.504062,1,1,0,0.177083,-0.625533,-0.298837,-0.698603
0,0.539687,1,1,0,0.415333,-0.454275,0.017686,-0.787921
0,0.545521,1,1,0,0.577984,-0.193212,0.327687,-0.721959
0,0.524479,1,1,0,0.577984,-0.193212,0.327687,-0.721959
0,0.489479,1,1,0,0.608957,0.243926,0.660955,-0.364431
0,0.455,1,1,0,0.368275,0.576331,0.714855,0.145599
0,0.477812,1,1,0,0.109576,0.670378,0.570604,0.461517
0,0.512604,1,1,0,0.166499,-0.631642,-0.311299,-0.690217
0,0.519062,1,1,0,0.410032,-0.463113,0.007188,-0.785716
0,0.525521,1,1,0,0.410032,-0.463113,0.007188,-0.785716
0,0.505208,1,1,0,0.630035,0.022551,0.518596,-0.577586
0,0.484896,1,1,0,0.625204,0.170535,0.620094,-0.442178
0,0.479896,1,1,0,0.423166,0.536152,0.727773,0.061788
0,0.480104,1,1,0,0.104406,0.671070,0.566254,0.467034
0,0.507708,1,1,0,0.104406,0.671070,0.566254,0.467034
0,0.514583,1,1,0,0.420250,-0.454930,0.019715,-0.784883
0,0.521042,1,1,0,0.420250,-0.454930,0.019715,-0.784883
0,0.502083,1,1,0,0.624062,-0.037393,0.472165,-0.621457
0,0.483542,1,1,0,0.631557,0.114106,0.585057,-0.495806
0,0.468542,1,1,0,0.547316,0.390876,0.718756,-0.176214
0,0.464583,1,1,0,0.218798,0.648601,0.643384,0.342785
0,0.483854,1,1,0,0.078986,0.673474,0.546155,0.491842
0,0.516146,1,1,0,0.444089,-0.430616,0.056330,-0.783698
0,0.5225,1,1,0,0.569633,-0.228173,0.296809,-0.731683
0,0.490417,1,1,0,0.597665,-0.153733,0.370504,-0.694183
0,0.458125,1,1,0,0.564189,0.362124,0.710265,-0.214667
0,0.426458,1,1,0,0.526558,0.424101,0.725787,-0.126919
0,0.447188,1,1,0,0.311403,0.611856,0.690796,0.226851
0,0.467917,1,1,0,0.180615,-0.629797,-0.296870,-0.694696
0,0.501771,1,1,0,0.248297,-0.596698,-0.217465,-0.731443
0,0.505521,1,1,0,0.479719,-0.388101,0.115801,-0.778356
0,0.485729,1,1,0,0.615063,-0.097876,0.422564,-0.658451
0,0.453333,1,1,0,0.572464,0.348895,0.705493,-0.229865
0,0.421354,1,1,0,0.491681,0.470723,0.730725,-0.052063
0,0.442188,1,1,0,-0.031951,0.671791,0.449172,0.588150
0,0.463333,1,1,0,-0.104505,0.657401,0.378206,0.643322
0,0.472083,1,1,0,0.523608,-0.324458,0.196666,-0.762813
0,0.480417,1,1,0,0.523608,-0.324458,0.196666,-0.762813
0,0.446979,1,1,0,0.630130,-0.020413,0.489258,-0.602616
0,0.413958,1,1,0,0.571192,0.352645,0.706518,-0.224083
0,0.413229,1,1,0,0.315303,0.611072,0.690581,0.224216
0,0.435312,1,1,0,-0.116429,0.655278,0.365555,0.650711
0,0.469375,1,1,0,0.383453,-0.501746,-0.037758,-0.774460
0,0.478333,1,1,0,0.439705,-0.443668,0.047801,-0.779444
0,0.4575,1,1,0,0.600595,-0.159138,0.370163,-0.690609
0,0.424687,1,1,0,0.637683,0.078418,0.563064,-0.519779
0,0.391875,1,1,0,0.561529,0.372490,0.712328,-0.196278
0,0.392917,1,1,0,0.150729,0.669297,0.595904,0.417397
0,0.415312,1,1,0,0.217148,-0.618831,-0.253641,-0.711028
0,0.425521,1,1,0,0.409408,-0.479055,0.001247,-0.776459
0,0.403333,1,1,0,0.586448,-0.201462,0.332437,-0.710618
0,0.381458,1,1,0,0.636692,0.038069,0.536359,-0.552714
0,0.350625,1,1,0,0.539396,0.408702,0.721209,-0.147894
0,0.353958,1,1,0,0.251127,0.642729,0.657143,0.303313
0,0.376146,1,1,0,0.251127,0.642729,0.657143,0.303313
0,0.407813,1,1,0,0.193168,-0.630918,-0.281560,-0.696672
0,0.439896,1,1,0,0.543682,-0.299795,0.229210,-0.749664
0,0.428333,1,1,0,0.638215,0.016568,0.519888,-0.567559
0,0.396146,1,1,0,0.638215,0.016568,0.519888,-0.567559
0,0.39625,1,1,0,0.396375,0.562906,0.716676,0.111349
0,0.396458,1,1,0,0.263966,0.637601,0.663275,0.289573
0,0.429167,1,1,0,-0.111204,0.659979,0.370458,0.644067
0,0.462396,1,1,0,0.324722,-0.555758,-0.123137,-0.755332
0,0.471562,1,1,0,0.498105,-0.377255,0.138137,-0.768433
0,0.452396,1,1,0,0.629450,-0.068943,0.451792,-0.628430
0,0.420104,1,1,0,0.551768,0.393819,0.716680,-0.163794
0,0.397396,1,1,0,0.507113,0.457190,0.727148,-0.071206
0,0.4175,1,1,0,0.261409,0.638901,0.661127,0.293908
0,0.438229,1,1,0,-0.041662,0.675471,0.437944,0.591784
0,0.472187,1,1,0,0.396035,-0.498335,-0.024874,-0.770844
0,0.481979,1,1,0,0.614085,-0.138460,0.392331,-0.670675
0,0.462813,1,1,0,0.642554,0.026383,0.527118,-0.555496
0,0.43,1,1,0,0.545025,0.407243,0.718924,-0.142297
0,0.4275,1,1,0,0.092548,0.678556,0.551158,0.476677
0,0.447708,1,1,0,0.014376,0.680291,0.488036,0.546643
0,0.458021,1,1,0,0.472388,-0.416941,0.092732,-0.770980
0,0.468125,1,1,0,0.622272,-0.110417,0.419374,-0.651699
0,0.434688,1,1,0,0.625751,0.218648,0.648491,-0.374284
0,0.401458,1,1,0,0.625751,0.218648,0.648491,-0.374284
0,0.421771,1,1,0,0.354259,0.593265,0.700529,0.178314
0,0.442396,1,1,0,0.056172,0.681512,0.521797,0.510014
0,0.477708,1,1,0,0.252175,-0.605705,-0.216454,-0.722964
0,0.487812,1,1,0,0.585607,-0.229216,0.307168,-0.714263
0,0.468542,1,1,0,0.585607,-0.229216,0.307168,-0.714263
0,0.434375,1,1,0,0.545424,0.408274,0.718437,-0.140262
0,0.400625,1,1,0,0.311092,0.618154,0.682324,0.235673
0,0.421563,1,1,0,0.003674,0.681977,0.477154,0.554272
0,0.455417,1,1,0,0.301754,-0.577863,-0.155294,-0.742228
0,0.466146,1,1,0,0.487756,-0.401972,0.113495,-0.766572
0,0.4475,1,1,0,0.631510,-0.086902,0.439740,-0.632671
0,0.414375,1,1,0,0.620745,0.245771,0.661458,-0.341679
0,0.383229,1,1,0,0.592643,0.322360,0.693535,-0.252722
0,0.403333,1,1,0,0.391931,0.569978,0.711178,0.125465
0,0.424167,1,1,0,0.095973,0.681981,0.550915,0.471364
0,0.458437,1,1,0,0.220141,-0.625208,-0.253131,-0.704683
0,0.469687,1,1,0,0.631762,-0.093926,0.433868,-0.635463
0,0.450625,1,1,0,0.623674,0.241644,0.658857,-0.344305
0,0.416875,1,1,0,0.456384,0.517389,0.723272,0.029989
0,0.436354,1,1,0,0.174769,0.668939,0.605545,0.394071
0,0.45625,1,1,0,0.146892,-0.654449,-0.333889,-0.662297
0,0.467604,1,1,0,0.146892,-0.654449,-0.333889,-0.662297
0,0.478646,1,1,0,0.488818,-0.405650,0.110233,-0.764430
0,0.489375,1,1,0,0.647359,-0.000165,0.509150,-0.567179
0,0.455104,1,1,0,0.592398,0.328762,0.694628,-0.241811
0,0.450937,1,1,0,0.239644,0.649884,0.643848,0.325086
0,0.469792,1,1,0,-0.083498,0.670998,0.397739,0.620156
0,0.505417,1,1,0,0.383970,-0.519373,-0.051372,-0.761695
0,0.515938,1,1,0,0.502879,-0.389048,0.131342,-0.760594
0,0.498646,1,1,0,0.590506,-0.233700,0.305042,-0.709674
0,0.464167,1,1,0,0.649499,0.108783,0.584515,-0.473982
0,0.430312,1,1,0,0.540307,0.421604,0.718648,-0.117744
0,0.427812,1,1,0,0.133531,0.677639,0.576515,0.436584
0,0.446979,1,1,0,-0.112926,0.665971,0.368050,0.638960
0,0.45875,1,1,0,0.341948,-0.555259,-0.106395,-0.750626
0,0.470417,1,1,0,0.567717,-0.283489,0.256697,-0.728998
0,0.452604,1,1,0,0.651035,0.059487,0.553179,-0.516341
0,0.419687,1,1,0,0.564930,0.384024,0.710463,-0.169179
0,0.418021,1,1,0,0.329240,0.611287,0.685651,0.218658
0,0.437083,1,1,0,0.009430,0.684436,0.480147,0.548560
0,0.471042,1,1,0,0.379623,-0.526528,-0.055780,-0.758645
0,0.482708,1,1,0,0.549563,-0.319422,0.219461,-0.740126
0,0.465521,1,1,0,0.649852,0.110381,0.586879,-0.470193
0,0.432292,1,1,0,0.538277,0.426864,0.718622,-0.107829
0,0.429583,1,1,0,0.203438,0.661974,0.620431,0.368062
0,0.447917,1,1,0,0.129278,-0.661974,-0.351468,-0.649267
0,0.467187,1,1,0,0.287012,-0.594031,-0.176301,-0.730527
0,0.478542,1,1,0,0.649610,-0.001300,0.512079,-0.561944
0,0.462083,1,1,0,0.642284,0.174162,0.624928,-0.408171
0,0.457292,1,1,0,0.372212,0.586428,0.699928,0.166320
0,0.452813,1,1,0,0.054133,0.684069,0.515575,0.513129
0,0.48625,1,1,0,-0.114819,0.665142,0.366100,0.640604
0,0.497292,1,1,0,0.275352,-0.600562,-0.191775,-0.725761
0,0.508229,1,1,0,0.576320,-0.273899,0.270461,-0.720892
0,0.493646,1,1,0,0.650064,-0.012440,0.504201,-0.568369
0,0.461667,1,1,0,0.444716,0.532000,0.717920,0.061603
0,0.457083,1,1,0,0.225455,0.655636,0.631660,0.346868
0,0.488854,1,1,0,-0.111811,0.666231,0.368474,0.638640
0,0.520417,1,1,0,0.417037,-0.495654,-0.005808,-0.761823
0,0.530312,1,1,0,0.612657,-0.189029,0.355721,-0.679987
0,0.516979,1,1,0,0.651490,-0.011151,0.505561,-0.565548
0,0.48625,1,1,0,0.373820,0.585789,0.699278,0.167690
0,0.479792,1,1,0,0.373820,0.585789,0.699278,0.167690
0,0.511042,1,1,0,-0.034990,0.680171,0.439724,0.585479
0,0.543021,1,1,0,0.486843,-0.420190,0.100815,-0.759118
0,0.551458,1,1,0,0.583844,-0.263106,0.283119,-0.713964
0,0.520417,1,1,0,0.654722,0.092167,0.577337,-0.479089
0,0.489375,1,1,0,0.492021,0.486604,0.721801,-0.011635
0,0.482708,1,1,0,0.283823,0.634113,0.661325,0.282831
0,0.496771,1,1,0,0.301300,-0.587185,-0.159765,-0.734103
0,0.529375,1,1,0,0.552664,-0.324619,0.218428,-0.735849
0,0.516354,1,1,0,0.646194,-0.063691,0.466557,-0.600584
0,0.484375,1,1,0,0.653039,0.117482,0.593828,-0.455089
0,0.478125,1,1,0,0.408089,0.562808,0.708573,0.120978
0,0.471875,1,1,0,0.335719,0.609421,0.683987,0.219229
0,0.504583,1,1,0,-0.084722,0.673471,0.392597,0.620586
0,0.537396,1,1,0,0.401475,-0.512773,-0.028627,-0.758328
0,0.547083,1,1,0,0.636477,-0.118007,0.421712,-0.634925
0,0.535104,1,1,0,0.558879,0.400697,0.713166,-0.135983
0,0.503854,1,1,0,0.301536,0.626575,0.668417,0.264006
0,0.516667,1,1,0,0.301536,0.626575,0.668417,0.264006
0,0.548958,1,1,0,0.210638,-0.634470,-0.264976,-0.694886
0,0.581979,1,1,0,0.593069,-0.249553,0.299246,-0.704588
0,0.571146,1,1,0,0.625794,-0.161526,0.383743,-0.659570
0,0.539896,1,1,0,0.531998,0.440133,0.719046,-0.078960
0,0.508646,1,1,0,0.255614,0.646072,0.644990,0.318183
0,0.520938,1,1,0,0.084733,0.683718,0.535014,0.488989
0,0.553438,1,1,0,-0.091371,0.672285,0.385812,0.625167
0,0.562604,1,1,0,0.615741,-0.194559,0.354209,-0.676421
