TIME,NE,SE,SW,NW,Quat.x,Quat.y,Quat.z,Quat.w
0,0.348646,0.349896,0.351562,0.350313,0.000000,-0.000000,0.000000,-1.000000
0,0.348438,0.349896,0.351562,0.350104,0.000000,-0.000000,0.000000,-1.000000
0,0.347604,0.349062,0.350729,0.349271,0.000000,-0.000000,0.000000,-1.000000
0,0.349479,0.350313,0.352187,0.351354,0.000000,-0.000000,0.000000,-1.000000
0,0.352292,0.353333,0.355208,0.354167,0.000000,-0.000000,0.000000,-1.000000
0,0.355729,0.356771,0.358021,0.356979,0.000000,-0.000000,0.000000,-1.000000
0,0.356354,0.357396,0.358854,0.357812,0.000000,-0.000000,0.000000,-1.000000
0,0.356771,0.358021,0.359479,0.358229,0.000000,-0.000000,0.000000,-1.000000
0,0.355312,0.356563,0.358021,0.356771,0.000000,-0.000000,0.000000,-1.000000
0,0.355521,0.356979,0.358438,0.356979,0.000000,-0.000000,0.000000,-1.000000
0,0.355729,0.357396,0.359063,0.357396,0.000000,-0.000000,0.000000,-1.000000
0,0.356563,0.357604,0.359479,0.358438,0.000000,-0.000000,0.000000,-1.000000
0,0.355521,0.356563,0.357812,0.356771,0.000000,-0.000000,0.000000,-1.000000
0,0.354792,0.355833,0.357292,0.35625,0.000000,-0.000000,0.000000,-1.000000
0,0.354896,0.356146,0.357396,0.356146,0.000000,-0.000000,0.000000,-1.000000
0,0.354271,0.355521,0.356771,0.355521,0.000000,-0.000000,0.000000,-1.000000
0,0.353125,0.354167,0.355833,0.354792,0.000000,-0.000000,0.000000,-1.000000
0,0.352396,0.353438,0.355104,0.354063,0.000000,-0.000000,0.000000,-1.000000
0,0.354167,0.355,0.35625,0.355417,0.000000,-0.000000,0.000000,-1.000000
0,0.354063,0.355312,0.356771,0.355521,0.000000,-0.000000,0.000000,-1.000000
0,0.354375,0.355625,0.357083,0.355833,0.000000,-0.000000,0.000000,-1.000000
0,0.355417,0.356458,0.357917,0.356875,0.000000,-0.000000,0.000000,-1.000000
0,0.354583,0.355625,0.357083,0.356042,0.000000,-0.000000,0.000000,-1.000000
0,0.354271,0.355312,0.356771,0.355729,0.000000,-0.000000,0.000000,-1.000000
0,0.354896,0.355729,0.357187,0.356354,0.000000,-0.000000,0.000000,-1.000000
0,0.356458,0.3575,0.35875,0.357708,0.000000,-0.000000,0.000000,-1.000000
0,0.354583,0.355833,0.357083,0.355833,0.000000,-0.000000,0.000000,-1.000000
0,0.356354,0.357396,0.358646,0.357604,0.000000,-0.000000,0.000000,-1.000000
0,0.356771,0.357812,0.359063,0.358021,0.000000,-0.000000,0.000000,-1.000000
0,0.355104,0.355938,0.356979,0.356146,0.000000,-0.000000,0.000000,-1.000000
0,0.354896,0.355729,0.356771,0.355938,0.000000,-0.000000,0.000000,-1.000000
0,0.359167,0.36,0.360833,0.36,0.000000,-0.000000,0.000000,-1.000000
0,0.357292,0.357917,0.359375,0.35875,0.000000,-0.000000,0.000000,-1.000000
0,0.3575,0.358125,0.359583,0.358958,0.000000,-0.000000,0.000000,-1.000000
0,0.357396,0.358021,0.358854,0.358229,0.000000,-0.000000,0.000000,-1.000000
0,0.354687,0.355312,0.356563,0.355938,0.000000,-0.000000,0.000000,-1.000000
0,0.355417,0.356458,0.357708,0.356667,0.000000,-0.000000,0.000000,-1.000000
0,0.354792,0.355208,0.356458,0.356042,0.000000,-0.000000,0.000000,-1.000000
0,0.355208,0.356042,0.357292,0.356458,0.000000,-0.000000,0.000000,-1.000000
0,0.355417,0.35625,0.357708,0.356875,0.000000,-0.000000,0.000000,-1.000000
0,0.355,0.355833,0.356667,0.355833,0.000000,-0.000000,0.000000,-1.000000
0,0.352708,0.353542,0.355,0.354167,0.000000,-0.000000,0.000000,-1.000000
0,0.352292,0.353333,0.354583,0.353542,0.000000,-0.000000,0.000000,-1.000000
0,0.351771,0.352812,0.354063,0.353021,0.000000,-0.000000,0.000000,-1.000000
0,0.354375,0.355417,0.356667,0.355625,0.000000,-0.000000,0.000000,-1.000000
0,0.354792,0.356042,0.357292,0.356042,0.000000,-0.000000,0.000000,-1.000000
0,0.354687,0.355938,0.357187,0.355938,0.000000,-0.000000,0.000000,-1.000000
0,0.357187,0.357812,0.359063,0.358438,0.000000,-0.000000,0.000000,-1.000000
0,0.356667,0.357292,0.358333,0.357708,0.000000,-0.000000,0.000000,-1.000000
0,0.354063,0.354896,0.356354,0.355521,0.000000,-0.000000,0.000000,-1.000000
0,0.35375,0.354583,0.355833,0.355,0.000000,-0.000000,0.000000,-1.000000
0,0.352187,0.353229,0.354479,0.353438,0.000000,-0.000000,0.000000,-1.000000
0,0.352604,0.353646,0.354896,0.353854,0.000000,-0.000000,0.000000,-1.000000
0,0.354271,0.355104,0.356563,0.355729,0.000000,-0.000000,0.000000,-1.000000
0,0.354271,0.355312,0.356771,0.355729,0.000000,-0.000000,0.000000,-1.000000
0,0.351146,0.352187,0.353646,0.352604,0.000000,-0.000000,0.000000,-1.000000
0,0.352917,0.353958,0.355625,0.354583,0.000000,-0.000000,0.000000,-1.000000
0,0.350521,0.351771,0.353438,0.352187,0.000000,-0.000000,0.000000,-1.000000
0,0.349687,0.350938,0.352396,0.351146,0.000000,-0.000000,0.000000,-1.000000
0,0.352708,0.353958,0.355417,0.354167,0.000000,-0.000000,0.000000,-1.000000
0,0.353229,0.354479,0.355938,0.354687,0.000000,-0.000000,0.000000,-1.000000
0,0.350729,0.351354,0.353021,0.352396,0.000000,-0.000000,0.000000,-1.000000
0,0.351771,0.352604,0.353854,0.353021,0.000000,-0.000000,0.000000,-1.000000
0,0.353229,0.354063,0.355938,0.355104,0.000000,-0.000000,0.000000,-1.000000
0,0.353854,0.354687,0.356563,0.355729,0.000000,-0.000000,0.000000,-1.000000
0,0.355104,0.355938,0.357396,0.356563,0.000000,-0.000000,0.000000,-1.000000
0,0.355521,0.356563,0.358021,0.356979,0.000000,-0.000000,0.000000,-1.000000
0,0.354063,0.355312,0.356771,0.355521,0.000000,-0.000000,0.000000,-1.000000
0,0.353646,0.355104,0.356563,0.355104,0.000000,-0.000000,0.000000,-1.000000
0,0.354375,0.355833,0.357292,0.355833,0.000000,-0.000000,0.000000,-1.000000
0,0.354479,0.355938,0.357604,0.356146,0.000000,-0.000000,0.000000,-1.000000
0,0.355521,0.356354,0.358021,0.357187,0.000000,-0.000000,0.000000,-1.000000
0,0.355521,0.356563,0.358438,0.357396,0.000000,-0.000000,0.000000,-1.000000
0,0.352604,0.353646,0.355729,0.354687,0.000000,-0.000000,0.000000,-1.000000
0,0.353958,0.355208,0.356667,0.355417,0.000000,-0.000000,0.000000,-1.000000
0,0.354792,0.355833,0.357917,0.356875,0.000000,-0.000000,0.000000,-1.000000
0,0.356042,0.357083,0.358958,0.357917,0.000000,-0.000000,0.000000,-1.000000
0,0.354896,0.356146,0.357812,0.356563,0.000000,-0.000000,0.000000,-1.000000
0,0.355,0.35625,0.357917,0.356667,0.000000,-0.000000,0.000000,-1.000000
0,0.354479,0.355729,0.357187,0.355938,0.000000,-0.000000,0.000000,-1.000000
0,0.350521,0.351146,0.352604,0.351979,0.000000,-0.000000,0.000000,-1.000000
0,0.349687,0.350729,0.352187,0.351146,0.000000,-0.000000,0.000000,-1.000000
0,0.348646,0.349479,0.350938,0.350104,0.000000,-0.000000,0.000000,-1.000000
0,0.34875,0.349583,0.35125,0.350417,0.000000,-0.000000,0.000000,-1.000000
0,0.349687,0.350729,0.352396,0.351354,0.000000,-0.000000,0.000000,-1.000000
0,0.351042,0.352083,0.353542,0.3525,0.000000,-0.000000,0.000000,-1.000000
0,0.353021,0.354063,0.355521,0.354479,0.000000,-0.000000,0.000000,-1.000000
0,0.351667,0.3525,0.353958,0.353125,0.000000,-0.000000,0.000000,-1.000000
0,0.351875,0.352708,0.353958,0.353125,0.000000,-0.000000,0.000000,-1.000000
0,0.354792,0.355625,0.356875,0.356042,0.000000,-0.000000,0.000000,-1.000000
0,0.354375,0.355,0.35625,0.355625,0.000000,-0.000000,0.000000,-1.000000
0,0.352292,0.352917,0.354583,0.353958,0.000000,-0.000000,0.000000,-1.000000
0,0.355833,0.356458,0.358125,0.3575,0.000000,-0.000000,0.000000,-1.000000
0,0.356354,0.357396,0.359063,0.358021,0.000000,-0.000000,0.000000,-1.000000
0,0.358438,0.358854,0.359687,0.359271,0.000000,-0.000000,0.000000,-1.000000
0,0.355312,0.356354,0.358229,0.357187,0.000000,-0.000000,0.000000,-1.000000
0,0.356354,0.357187,0.359063,0.358229,0.000000,-0.000000,0.000000,-1.000000
0,0.357604,0.358438,0.359687,0.358854,0.000000,-0.000000,0.000000,-1.000000
0,0.359271,0.360104,0.361146,0.360312,0.000000,-0.000000,0.000000,-1.000000
0,0.359063,0.360104,0.361771,0.360729,0.000000,-0.000000,0.000000,-1.000000
0,0.35875,0.359167,0.360625,0.360208,0.000000,-0.000000,0.000000,-1.000000
0,0.356563,0.357604,0.359063,0.358021,0.000000,-0.000000,0.000000,-1.000000
0,0.355938,0.356979,0.358438,0.357396,0.000000,-0.000000,0.000000,-1.000000
0,0.355938,0.356979,0.358438,0.357396,0.000000,-0.000000,0.000000,-1.000000
0,0.356458,0.357083,0.358333,0.357708,0.000000,-0.000000,0.000000,-1.000000
0,0.356979,0.358229,0.359896,0.358646,0.000000,-0.000000,0.000000,-1.000000
0,0.355417,0.356667,0.358333,0.357083,0.000000,-0.000000,0.000000,-1.000000
0,0.354271,0.355104,0.356979,0.356146,0.000000,-0.000000,0.000000,-1.000000
0,0.35375,0.354792,0.356458,0.355417,0.000000,-0.000000,0.000000,-1.000000
0,0.351354,0.352187,0.353854,0.353021,0.000000,-0.000000,0.000000,-1.000000
0,0.354896,0.355938,0.357396,0.356354,0.000000,-0.000000,0.000000,-1.000000
0,0.354896,0.355938,0.357604,0.356563,0.000000,-0.000000,0.000000,-1.000000
0,0.354167,0.355208,0.356875,0.355833,0.000000,-0.000000,0.000000,-1.000000
0,0.35125,0.3525,0.354167,0.352917,0.000000,-0.000000,0.000000,-1.000000
0,0.351146,0.352604,0.354479,0.353021,0.000000,-0.000000,0.000000,-1.000000
0,0.350208,0.351458,0.353333,0.352083,0.000000,-0.000000,0.000000,-1.000000
0,0.348854,0.350104,0.351771,0.350521,0.000000,-0.000000,0.000000,-1.000000
0,0.348229,0.349687,0.351562,0.350104,0.000000,-0.000000,0.000000,-1.000000
0,0.347708,0.349167,0.351042,0.349583,0.000000,-0.000000,0.000000,-1.000000
0,0.345833,0.347292,0.349375,0.347917,0.000000,-0.000000,0.000000,-1.000000
0,0.348854,0.349687,0.351146,0.350313,0.000000,-0.000000,0.000000,-1.000000
0,0.348646,0.350104,0.352187,0.350729,0.000000,-0.000000,0.000000,-1.000000
0,0.350521,0.351562,0.353229,0.352187,0.000000,-0.000000,0.000000,-1.000000
0,0.348646,0.349896,0.352187,0.350938,0.000000,-0.000000,0.000000,-1.000000
0,0.352083,0.353333,0.355,0.35375,0.000000,-0.000000,0.000000,-1.000000
0,0.352604,0.353854,0.355521,0.354271,0.000000,-0.000000,0.000000,-1.000000
0,0.352604,0.353854,0.355729,0.354479,0.000000,-0.000000,0.000000,-1.000000
0,0.351979,0.353438,0.355312,0.353854,0.000000,-0.000000,0.000000,-1.000000
0,0.352917,0.353958,0.355417,0.354375,0.000000,-0.000000,0.000000,-1.000000
0,0.349792,0.351458,0.35375,0.352083,0.000000,-0.000000,0.000000,-1.000000
0,0.351146,0.352812,0.355104,0.353438,0.000000,-0.000000,0.000000,-1.000000
0,0.352917,0.353958,0.35625,0.355208,0.000000,-0.000000,0.000000,-1.000000
0,0.353229,0.354479,0.356771,0.355521,0.000000,-0.000000,0.000000,-1.000000
0,0.355833,0.357083,0.359375,0.358125,0.000000,-0.000000,0.000000,-1.000000
0,0.356146,0.357396,0.359063,0.357812,0.000000,-0.000000,0.000000,-1.000000
0,0.358021,0.359271,0.361354,0.360104,0.000000,-0.000000,0.000000,-1.000000
0,0.358021,0.359271,0.360729,0.359479,0.000000,-0.000000,0.000000,-1.000000
0,0.359792,0.36125,0.363125,0.361667,0.000000,-0.000000,0.000000,-1.000000
0,0.360208,0.361667,0.363542,0.362083,0.000000,-0.000000,0.000000,-1.000000
0,0.360833,0.362083,0.36375,0.3625,0.000000,-0.000000,0.000000,-1.000000
0,0.362292,0.363542,0.365208,0.363958,0.000000,-0.000000,0.000000,-1.000000
0,0.362396,0.363646,0.365521,0.364271,0.000000,-0.000000,0.000000,-1.000000
0,0.361563,0.362604,0.364063,0.363021,0.000000,-0.000000,0.000000,-1.000000
0,0.360417,0.361458,0.363125,0.362083,0.000000,-0.000000,0.000000,-1.000000
0,0.361667,0.363125,0.364792,0.363333,0.000000,-0.000000,0.000000,-1.000000
0,0.361667,0.362917,0.364583,0.363333,0.000000,-0.000000,0.000000,-1.000000
0,0.362604,0.363854,0.365312,0.364063,0.000000,-0.000000,0.000000,-1.000000
0,0.360729,0.361979,0.363438,0.362187,0.000000,-0.000000,0.000000,-1.000000
0,0.362708,0.36375,0.365208,0.364167,0.000000,-0.000000,0.000000,-1.000000
0,0.361354,0.362396,0.364271,0.363229,0.000000,-0.000000,0.000000,-1.000000
0,0.360729,0.361771,0.363021,0.361979,0.000000,-0.000000,0.000000,-1.000000
0,0.362708,0.363542,0.365417,0.364583,0.000000,-0.000000,0.000000,-1.000000
0,0.363021,0.364479,0.366146,0.364687,0.000000,-0.000000,0.000000,-1.000000
0,0.363333,0.364792,0.366458,0.365,0.000000,-0.000000,0.000000,-1.000000
0,0.361563,0.362812,0.364479,0.363229,0.000000,-0.000000,0.000000,-1.000000
0,0.362604,0.363854,0.365312,0.364063,0.000000,-0.000000,0.000000,-1.000000
0,0.360521,0.361771,0.363021,0.361771,0.000000,-0.000000,0.000000,-1.000000
0,0.358958,0.360208,0.362083,0.360833,0.000000,-0.000000,0.000000,-1.000000
0,0.36125,0.362083,0.36375,0.362917,0.000000,-0.000000,0.000000,-1.000000
0,0.361667,0.3625,0.364167,0.363333,0.000000,-0.000000,0.000000,-1.000000
0,0.363333,0.364792,0.36625,0.364792,0.000000,-0.000000,0.000000,-1.000000
0,0.362708,0.363542,0.365208,0.364375,0.000000,-0.000000,0.000000,-1.000000
0,0.363542,0.364375,0.365417,0.364583,0.000000,-0.000000,0.000000,-1.000000
0,0.363229,0.364271,0.365729,0.364687,0.000000,-0.000000,0.000000,-1.000000
0,0.362396,0.363438,0.365104,0.364063,0.000000,-0.000000,0.000000,-1.000000
0,0.360104,0.361146,0.362396,0.361354,0.000000,-0.000000,0.000000,-1.000000
0,0.358333,0.359583,0.360833,0.359583,0.000000,-0.000000,0.000000,-1.000000
0,0.356979,0.358438,0.359896,0.358438,0.000000,-0.000000,0.000000,-1.000000
0,0.356771,0.358229,0.359687,0.358229,0.000000,-0.000000,0.000000,-1.000000
0,0.355938,0.357187,0.358854,0.357604,0.000000,-0.000000,0.000000,-1.000000
0,0.356354,0.357604,0.358854,0.357604,0.000000,-0.000000,0.000000,-1.000000
0,0.357604,0.358854,0.360312,0.359063,0.000000,-0.000000,0.000000,-1.000000
0,0.357396,0.358854,0.360729,0.359271,0.000000,-0.000000,0.000000,-1.000000
0,0.358958,0.360417,0.361875,0.360417,0.000000,-0.000000,0.000000,-1.000000
0,0.357708,0.359167,0.360833,0.359375,0.000000,-0.000000,0.000000,-1.000000
0,0.357708,0.359375,0.361042,0.359375,0.000000,-0.000000,0.000000,-1.000000
0,0.357708,0.359375,0.361042,0.359375,0.000000,-0.000000,0.000000,-1.000000
0,0.356771,0.358021,0.359896,0.358646,0.000000,-0.000000,0.000000,-1.000000
0,0.355521,0.356771,0.358646,0.357396,0.000000,-0.000000,0.000000,-1.000000
0,0.355729,0.356979,0.358229,0.356979,0.000000,-0.000000,0.000000,-1.000000
0,0.354896,0.356146,0.358229,0.356979,0.000000,-0.000000,0.000000,-1.000000
0,0.354271,0.355938,0.357396,0.355729,0.000000,-0.000000,0.000000,-1.000000
0,0.354063,0.355104,0.356563,0.355521,0.000000,-0.000000,0.000000,-1.000000
0,0.354063,0.355729,0.357187,0.355521,0.000000,-0.000000,0.000000,-1.000000
0,0.356146,0.357812,0.359479,0.357812,0.000000,-0.000000,0.000000,-1.000000
0,0.353229,0.354479,0.355729,0.354479,0.000000,-0.000000,0.000000,-1.000000
0,0.352187,0.353646,0.354896,0.353438,0.000000,-0.000000,0.000000,-1.000000
0,0.352083,0.353542,0.355417,0.353958,0.000000,-0.000000,0.000000,-1.000000
0,0.347917,0.349375,0.35125,0.349792,0.000000,-0.000000,0.000000,-1.000000
0,0.347604,0.349062,0.350729,0.349271,0.000000,-0.000000,0.000000,-1.000000
0,0.347917,0.349583,0.35125,0.349583,0.000000,-0.000000,0.000000,-1.000000
0,0.350521,0.351771,0.353229,0.351979,0.000000,-0.000000,0.000000,-1.000000
0,0.3525,0.35375,0.355208,0.353958,0.000000,-0.000000,0.000000,-1.000000
0,0.351771,0.353229,0.355104,0.353646,0.000000,-0.000000,0.000000,-1.000000
0,0.352708,0.354167,0.355833,0.354375,0.000000,-0.000000,0.000000,-1.000000
0,0.355104,0.356354,0.358021,0.356771,0.000000,-0.000000,0.000000,-1.000000
0,0.354792,0.356042,0.357292,0.356042,0.000000,-0.000000,0.000000,-1.000000
0,0.352396,0.353646,0.355104,0.353854,0.000000,-0.000000,0.000000,-1.000000
0,0.351771,0.353229,0.354687,0.353229,0.000000,-0.000000,0.000000,-1.000000
0,0.353854,0.355312,0.356771,0.355312,0.000000,-0.000000,0.000000,-1.000000
0,0.356042,0.357292,0.358542,0.357292,0.000000,-0.000000,0.000000,-1.000000
0,0.355208,0.356458,0.358333,0.357083,0.000000,-0.000000,0.000000,-1.000000
0,0.35875,0.36,0.361667,0.360417,0.000000,-0.000000,0.000000,-1.000000
0,0.35875,0.359792,0.36125,0.360208,0.000000,-0.000000,0.000000,-1.000000
0,0.359479,0.360521,0.361979,0.360938,0.000000,-0.000000,0.000000,-1.000000
0,0.360208,0.361042,0.362292,0.361458,0.000000,-0.000000,0.000000,-1.000000
0,0.359583,0.361042,0.362292,0.360833,0.000000,-0.000000,0.000000,-1.000000
0,0.360521,0.361979,0.363229,0.361771,0.000000,-0.000000,0.000000,-1.000000
0,0.360312,0.361771,0.363021,0.361563,0.000000,-0.000000,0.000000,-1.000000
0,0.360208,0.361458,0.363125,0.361875,0.000000,-0.000000,0.000000,-1.000000
0,0.3625,0.36375,0.365417,0.364167,0.000000,-0.000000,0.000000,-1.000000
0,0.364375,0.365625,0.367292,0.366042,0.000000,-0.000000,0.000000,-1.000000
0,0.363438,0.364687,0.366146,0.364896,0.000000,-0.000000,0.000000,-1.000000
0,0.364687,0.365729,0.366979,0.365938,0.000000,-0.000000,0.000000,-1.000000
0,0.366146,0.367188,0.368437,0.367396,0.000000,-0.000000,0.000000,-1.000000
0,0.364375,0.365417,0.366875,0.365833,0.000000,-0.000000,0.000000,-1.000000
0,0.3625,0.36375,0.365208,0.363958,0.000000,-0.000000,0.000000,-1.000000
0,0.362396,0.363646,0.365312,0.364063,0.000000,-0.000000,0.000000,-1.000000
0,0.365208,0.366042,0.367292,0.366458,0.000000,-0.000000,0.000000,-1.000000
0,0.365104,0.366146,0.367396,0.366354,0.000000,-0.000000,0.000000,-1.000000
0,0.364792,0.365833,0.367083,0.366042,0.000000,-0.000000,0.000000,-1.000000
0,0.363646,0.364896,0.366354,0.365104,0.000000,-0.000000,0.000000,-1.000000
0,0.364063,0.365312,0.366771,0.365521,0.000000,-0.000000,0.000000,-1.000000
0,0.364063,0.365312,0.366771,0.365521,0.000000,-0.000000,0.000000,-1.000000
0,0.362708,0.364167,0.365833,0.364375,0.000000,-0.000000,0.000000,-1.000000
0,0.362812,0.364271,0.366146,0.364687,0.000000,-0.000000,0.000000,-1.000000
0,0.360625,0.362292,0.364167,0.3625,0.000000,-0.000000,0.000000,-1.000000
0,0.361563,0.362812,0.364063,0.362812,0.000000,-0.000000,0.000000,-1.000000
0,0.36125,0.363125,0.365,0.363125,0.000000,-0.000000,0.000000,-1.000000
0,0.361354,0.362812,0.364271,0.362812,0.000000,-0.000000,0.000000,-1.000000
0,0.361979,0.363438,0.364896,0.363438,0.000000,-0.000000,0.000000,-1.000000
0,0.360104,0.361771,0.363438,0.361771,0.000000,-0.000000,0.000000,-1.000000
0,0.360833,0.3625,0.364375,0.362708,0.000000,-0.000000,0.000000,-1.000000
0,0.361458,0.363125,0.365,0.363333,0.000000,-0.000000,0.000000,-1.000000
0,0.362917,0.364375,0.366042,0.364583,0.000000,-0.000000,0.000000,-1.000000
0,0.362812,0.364271,0.365938,0.364479,0.000000,-0.000000,0.000000,-1.000000
0,0.362604,0.364063,0.365729,0.364271,0.000000,-0.000000,0.000000,-1.000000
0,0.360833,0.362083,0.363542,0.362292,0.000000,-0.000000,0.000000,-1.000000
0,0.357396,0.359063,0.360938,0.359271,0.000000,-0.000000,0.000000,-1.000000
0,0.353646,0.355312,0.356979,0.355312,0.000000,-0.000000,0.000000,-1.000000
0,0.353229,0.354271,0.355521,0.354479,0.000000,-0.000000,0.000000,-1.000000
0,0.354063,0.355521,0.356979,0.355521,0.000000,-0.000000,0.000000,-1.000000
0,0.353229,0.354687,0.356146,0.354687,0.000000,-0.000000,0.000000,-1.000000
0,0.351667,0.353125,0.354583,0.353125,0.000000,-0.000000,0.000000,-1.000000
0,0.352812,0.354063,0.355312,0.354063,0.000000,-0.000000,0.000000,-1.000000
0,0.354896,0.355938,0.357187,0.356146,0.000000,-0.000000,0.000000,-1.000000
0,0.35625,0.357292,0.358542,0.3575,0.000000,-0.000000,0.000000,-1.000000
0,0.355312,0.356771,0.358229,0.356771,0.000000,-0.000000,0.000000,-1.000000
0,0.356042,0.357292,0.35875,0.3575,0.000000,-0.000000,0.000000,-1.000000
0,0.355833,0.357083,0.358542,0.357292,0.000000,-0.000000,0.000000,-1.000000
0,0.355417,0.35625,0.357708,0.356875,0.000000,-0.000000,0.000000,-1.000000
0,0.3575,0.358958,0.360417,0.358958,0.000000,-0.000000,0.000000,-1.000000
0,0.357708,0.359167,0.360625,0.359167,0.000000,-0.000000,0.000000,-1.000000
0,0.358542,0.36,0.361458,0.36,0.000000,-0.000000,0.000000,-1.000000
0,0.359375,0.360625,0.362083,0.360833,0.000000,-0.000000,0.000000,-1.000000
0,0.357292,0.358542,0.36,0.35875,0.000000,-0.000000,0.000000,-1.000000
0,0.356146,0.357396,0.358438,0.357187,0.000000,-0.000000,0.000000,-1.000000
0,0.356979,0.358229,0.359687,0.358438,0.000000,-0.000000,0.000000,-1.000000
0,0.359271,0.360729,0.362396,0.360938,0.000000,-0.000000,0.000000,-1.000000
0,0.358646,0.360312,0.361979,0.360312,0.000000,-0.000000,0.000000,-1.000000
0,0.361042,0.362708,0.363958,0.362292,0.000000,-0.000000,0.000000,-1.000000
0,0.360938,0.362604,0.363854,0.362187,0.000000,-0.000000,0.000000,-1.000000
0,0.359792,0.36125,0.362708,0.36125,0.000000,-0.000000,0.000000,-1.000000
0,0.358854,0.360312,0.361771,0.360312,0.000000,-0.000000,0.000000,-1.000000
0,0.359687,0.361146,0.362604,0.361146,0.000000,-0.000000,0.000000,-1.000000
0,0.36125,0.362708,0.364375,0.362917,0.000000,-0.000000,0.000000,-1.000000
0,0.362292,0.363958,0.365625,0.363958,0.000000,-0.000000,0.000000,-1.000000
0,0.365312,0.366979,0.368854,0.367188,0.000000,-0.000000,0.000000,-1.000000
0,0.366042,0.367708,0.369167,0.3675,0.000000,-0.000000,0.000000,-1.000000
0,0.363333,0.365,0.366458,0.364792,0.000000,-0.000000,0.000000,-1.000000
0,0.366354,0.367604,0.369063,0.367812,0.000000,-0.000000,0.000000,-1.000000
0,0.367292,0.36875,0.370208,0.36875,0.000000,-0.000000,0.000000,-1.000000
0,0.36625,0.367708,0.369167,0.367708,0.000000,-0.000000,0.000000,-1.000000
0,0.367917,0.369167,0.370833,0.369583,0.000000,-0.000000,0.000000,-1.000000
0,0.369688,0.370937,0.372604,0.371354,0.000000,-0.000000,0.000000,-1.000000
0,0.369167,0.370417,0.371875,0.370625,0.000000,-0.000000,0.000000,-1.000000
0,0.371667,0.373125,0.374583,0.373125,0.000000,-0.000000,0.000000,-1.000000
0,0.370937,0.372396,0.373854,0.372396,0.000000,-0.000000,0.000000,-1.000000
0,0.369271,0.370312,0.371563,0.370521,0.000000,-0.000000,0.000000,-1.000000
0,0.369688,0.370937,0.372188,0.370937,0.000000,-0.000000,0.000000,-1.000000
0,0.369167,0.37,0.370625,0.369792,0.000000,-0.000000,0.000000,-1.000000
0,0.368125,0.369375,0.370833,0.369583,0.000000,-0.000000,0.000000,-1.000000
0,0.366771,0.367396,0.368021,0.367396,0.000000,-0.000000,0.000000,-1.000000
0,0.364687,0.365729,0.366979,0.365938,0.000000,-0.000000,0.000000,-1.000000
0,0.363333,0.36375,0.364167,0.36375,0.000000,-0.000000,0.000000,-1.000000
0,0.363438,0.364896,0.366146,0.364687,0.000000,-0.000000,0.000000,-1.000000
0,0.365312,0.365729,0.366354,0.365938,0.000000,-0.000000,0.000000,-1.000000
0,0.365729,0.366979,0.368021,0.366771,0.000000,-0.000000,0.000000,-1.000000
0,0.364896,0.365521,0.365938,0.365312,0.000000,-0.000000,0.000000,-1.000000
0,0.364687,0.365938,0.367396,0.366146,0.000000,-0.000000,0.000000,-1.000000
0,0.365729,0.365729,0.366146,0.366146,0.000000,-0.000000,0.000000,-1.000000
0,0.365312,0.366354,0.367604,0.366563,0.000000,-0.000000,0.000000,-1.000000
0,0.36625,0.366667,0.366875,0.366458,0.000000,-0.000000,0.000000,-1.000000
0,0.365208,0.366667,0.367917,0.366458,0.000000,-0.000000,0.000000,-1.000000
0,0.365938,0.366354,0.366771,0.366354,0.000000,-0.000000,0.000000,-1.000000
0,0.365417,0.366875,0.368125,0.366667,0.000000,-0.000000,0.000000,-1.000000
0,0.366458,0.366875,0.3675,0.367083,0.000000,-0.000000,0.000000,-1.000000
0,0.369167,0.37,0.371042,0.370208,0.000000,-0.000000,0.000000,-1.000000
0,0.366458,0.367083,0.367708,0.367083,0.000000,-0.000000,0.000000,-1.000000
0,0.364479,0.365521,0.366771,0.365729,0.000000,-0.000000,0.000000,-1.000000
0,0.364792,0.365417,0.365625,0.365,0.000000,-0.000000,0.000000,-1.000000
0,0.362187,0.363438,0.364896,0.363646,0.000000,-0.000000,0.000000,-1.000000
0,0.363125,0.363542,0.363958,0.363542,0.000000,-0.000000,0.000000,-1.000000
0,0.365833,0.367083,0.368542,0.367292,0.000000,-0.000000,0.000000,-1.000000
0,0.368125,0.36875,0.369375,0.36875,0.000000,-0.000000,0.000000,-1.000000
0,0.368958,0.37,0.37125,0.370208,0.000000,-0.000000,0.000000,-1.000000
0,0.369688,0.369688,0.369896,0.369896,0.000000,-0.000000,0.000000,-1.000000
0,0.36625,0.3675,0.36875,0.3675,0.000000,-0.000000,0.000000,-1.000000
0,0.365521,0.366354,0.366771,0.365938,0.000000,-0.000000,0.000000,-1.000000
0,0.365312,0.366146,0.367188,0.366354,0.000000,-0.000000,0.000000,-1.000000
0,0.365938,0.366771,0.366979,0.366146,0.000000,-0.000000,0.000000,-1.000000
0,0.365938,0.366979,0.368021,0.366979,0.000000,-0.000000,0.000000,-1.000000
0,0.364687,0.365312,0.365938,0.365312,0.000000,-0.000000,0.000000,-1.000000
0,0.363958,0.365,0.366042,0.365,0.000000,-0.000000,0.000000,-1.000000
0,0.366979,0.367604,0.367604,0.366979,0.000000,-0.000000,0.000000,-1.000000
0,0.367083,0.368542,0.370208,0.36875,0.000000,-0.000000,0.000000,-1.000000
0,0.367812,0.368229,0.368646,0.368229,0.000000,-0.000000,0.000000,-1.000000
